Time,num_affected
0,100
0.25,100
0.5,100
0.75,116
1,143
1.25,182
1.5,230
1.75,278
2,322
2.25,372
2.5,411
2.75,446
3,482
3.25,523
3.5,557
3.75,593
4,668
4.25,732
4.5,805
4.75,864
5,929
5.25,992
5.5,1052
5.75,1108
6,1194
6.25,1280
6.5,1369
6.75,1458
7,1575
7.25,1708
7.5,1821
7.75,1927
8,2096
8.25,2200
8.5,2303
8.75,2424
9,2514
9.25,2615
9.5,2745
9.75,2838
10,2958
10.25,3041
10.5,3136
10.75,3231
11,3346
11.25,3428
11.5,3509
11.75,3576
12,3638
12.25,3686
12.5,3742
12.75,3789
13,3841
13.25,3880
13.5,3915
13.75,4032
14,4097
14.25,4134
14.5,4169
14.75,4181
15,4209
15.25,4236
15.5,4254
15.75,4268
16,4285
16.25,4302
16.5,4316
16.75,4339
17,4348
17.25,4358
17.5,4368
17.75,4377
18,4385
18.25,4389
18.5,4394
18.75,4398
19,4400
19.25,4405
19.5,4406
19.75,4408
20,4411
20.25,4414
20.5,4415
20.75,4417
21,4422
21.25,4423
21.5,4429
21.75,4429
22,4432
22.25,4432
22.5,4433
22.75,4436
23,4436
23.25,4436
23.5,4436
23.75,4439
24,4439
24.25,4439
24.5,4440
24.75,4440
25,4440
25.25,4440
25.5,4440
25.75,4442
26,4444
26.25,4444
26.5,4444
26.75,4445
27,4445
27.25,4446
27.5,4446
27.75,4446
28,4446
28.25,4446
28.5,4446
28.75,4447
29,4448
29.25,4448
29.5,4448
29.75,4448
30,4448
30.25,4448
30.5,4448
30.75,4448
31,4448
31.25,4448
31.5,4449
31.75,4449
32,4449
32.25,4449
32.5,4449
32.75,4449
33,4449
33.25,4449
33.5,4450
33.75,4450
34,4451
34.25,4451
34.5,4451
34.75,4451
35,4451
35.25,4451
35.5,4451
35.75,4451
36,4452
36.25,4452
36.5,4453
36.75,4453
37,4453
37.25,4453
37.5,4453
37.75,4453
38,4453
38.25,4454
38.5,4454
38.75,4454
39,4454
39.25,4454
39.5,4454
39.75,4454
40,4454
40.25,4454
40.5,4454
40.75,4454
41,4455
41.25,4455
41.5,4455
41.75,4455
42,4455
42.25,4455
42.5,4455
42.75,4455
43,4455
43.25,4455
43.5,4455
43.75,4455
44,4455
44.25,4455
44.5,4455
44.75,4455
45,4455
45.25,4455
45.5,4455
45.75,4455
46,4455
46.25,4455
46.5,4455
46.75,4455
47,4455
47.25,4455
47.5,4455
47.75,4455
48,4455
48.25,4455
48.5,4455
48.75,4455
49,4455
49.25,4455
49.5,4455
49.75,4455
50,4455
50.25,4455
50.5,4455
50.75,4455
51,4455
51.25,4455
51.5,4455
51.75,4455
52,4455
52.25,4455
52.5,4455
52.75,4455
53,4455
53.25,4455
53.5,4455
53.75,4455
54,4455
54.25,4455
54.5,4455
54.75,4455
55,4455
55.25,4455
55.5,4455
55.75,4455
56,4455
56.25,4455
56.5,4455
56.75,4455
57,4455
57.25,4455
57.5,4455
57.75,4455
58,4455
58.25,4455
58.5,4455
58.75,4455
59,4455
59.25,4455
59.5,4455
59.75,4455
60,4455
60.25,4455
60.5,4455
60.75,4455
61,4455
61.25,4455
61.5,4455
61.75,4455
62,4455
62.25,4455
62.5,4455
62.75,4455
63,4455
63.25,4455
63.5,4455
63.75,4455
64,4455
64.25,4455
64.5,4455
64.75,4455
65,4455
65.25,4455
65.5,4455
65.75,4455
66,4455
66.25,4455
66.5,4455
66.75,4455
67,4455
67.25,4455
67.5,4455
67.75,4455
68,4455
68.25,4455
68.5,4455
68.75,4455
69,4455
69.25,4455
69.5,4455
69.75,4455
70,4455
70.25,4455
70.5,4455
70.75,4455
71,4455
71.25,4455
71.5,4455
71.75,4455
72,4455
72.25,4455
72.5,4455
72.75,4455
73,4455
73.25,4455
73.5,4455
73.75,4455
74,4455
74.25,4455
74.5,4455
74.75,4455
75,4455
75.25,4455
75.5,4455
75.75,4455
76,4455
76.25,4455
76.5,4455
76.75,4455
77,4455
77.25,4455
77.5,4455
77.75,4455
78,4455
78.25,4455
78.5,4455
78.75,4455
79,4455
79.25,4455
79.5,4455
79.75,4455
80,4455
80.25,4455
80.5,4455
80.75,4455
81,4455
81.25,4455
81.5,4455
81.75,4455
82,4455
82.25,4455
82.5,4455
82.75,4455
83,4455
83.25,4455
83.5,4455
83.75,4455
84,4455
84.25,4455
84.5,4455
84.75,4455
85,4455
85.25,4455
85.5,4455
85.75,4455
86,4455
86.25,4455
86.5,4455
86.75,4455
87,4455
87.25,4455
87.5,4455
87.75,4455
88,4455
88.25,4455
88.5,4455
88.75,4455
89,4455
89.25,4455
89.5,4455
89.75,4455
90,4455
90.25,4455
90.5,4455
90.75,4455
91,4455
91.25,4455
91.5,4455
91.75,4455
92,4455
92.25,4455
92.5,4455
92.75,4455
93,4455
93.25,4455
93.5,4455
93.75,4455
94,4455
94.25,4455
94.5,4455
94.75,4455
95,4455
95.25,4455
95.5,4455
95.75,4455
96,4455
96.25,4455
96.5,4455
96.75,4455
97,4455
97.25,4455
97.5,4455
97.75,4455
98,4455
98.25,4455
98.5,4455
98.75,4455
99,4455
99.25,4455
99.5,4455
99.75,4455
100,4455
100.25,4455
100.5,4455
100.75,4455
101,4455
101.25,4455
101.5,4455
101.75,4455
102,4455
102.25,4455
102.5,4455
102.75,4455
103,4455
103.25,4455
103.5,4455
103.75,4455
104,4455
104.25,4455
104.5,4455
104.75,4455
105,4455
105.25,4455
105.5,4455
105.75,4455
106,4455
106.25,4455
106.5,4455
106.75,4455
107,4455
107.25,4455
107.5,4455
107.75,4455
108,4455
108.25,4455
108.5,4455
108.75,4455
109,4455
109.25,4455
109.5,4455
109.75,4455
110,4455
110.25,4455
110.5,4455
110.75,4455
111,4455
111.25,4455
111.5,4455
111.75,4455
112,4455
112.25,4455
112.5,4455
112.75,4455
113,4455
113.25,4455
113.5,4455
113.75,4455
114,4455
114.25,4455
114.5,4455
114.75,4455
115,4455
115.25,4455
115.5,4455
115.75,4455
116,4455
116.25,4455
116.5,4455
116.75,4455
117,4455
117.25,4455
117.5,4455
117.75,4455
118,4455
118.25,4455
118.5,4455
118.75,4455
119,4455
119.25,4455
119.5,4455
119.75,4455
